"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","RT @TheTinyDiplomat: I am all alone at my school, but I know I am not alone. 
#nationalschoolwalkout #columbine https://t.co/1zozqfKIYw",FALSE,0,NA,2018-04-21 15:09:50,FALSE,NA,"987710005255294977",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bmimi_4",9598,TRUE,FALSE,NA,NA
"2","RT @biracialbookwrm: My daughter was the only one to walk out at school today. She had a couple tears that no one else caMe with her. 
A be",FALSE,0,NA,2018-04-21 15:09:49,FALSE,NA,"987710000582672384",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rlp164",3861,TRUE,FALSE,NA,NA
"3","RT @biracialbookwrm: My daughter was the only one to walk out at school today. She had a couple tears that no one else caMe with her. 
A be",FALSE,0,NA,2018-04-21 15:09:48,FALSE,NA,"987709997940342784",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Lianyraquelllll",3861,TRUE,FALSE,NA,NA
"4","RT @biracialbookwrm: My daughter was the only one to walk out at school today. She had a couple tears that no one else caMe with her. 
A be",FALSE,0,NA,2018-04-21 15:09:45,FALSE,NA,"987709982576709633",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RoyalChvnel_",3861,TRUE,FALSE,NA,NA
"5","RT @TheTinyDiplomat: I am all alone at my school, but I know I am not alone. 
#nationalschoolwalkout #columbine https://t.co/1zozqfKIYw",FALSE,0,NA,2018-04-21 15:09:44,FALSE,NA,"987709979657416704",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Marq2680",9598,TRUE,FALSE,NA,NA
"6","RT @biracialbookwrm: My daughter was the only one to walk out at school today. She had a couple tears that no one else caMe with her. 
A be",FALSE,0,NA,2018-04-21 15:09:44,FALSE,NA,"987709977413419008",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LLSiggir",3861,TRUE,FALSE,NA,NA
"7","RT @TheTinyDiplomat: I am all alone at my school, but I know I am not alone. 
#nationalschoolwalkout #columbine https://t.co/1zozqfKIYw",FALSE,0,NA,2018-04-21 15:09:42,FALSE,NA,"987709972485165056",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LuisThePlug",9598,TRUE,FALSE,NA,NA
"8","RT @TheTinyDiplomat: I am all alone at my school, but I know I am not alone. 
#nationalschoolwalkout #columbine https://t.co/1zozqfKIYw",FALSE,0,NA,2018-04-21 15:09:42,FALSE,NA,"987709971235332096",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ruizmiguel_",9598,TRUE,FALSE,NA,NA
"9","RT @biracialbookwrm: My daughter was the only one to walk out at school today. She had a couple tears that no one else caMe with her. 
A be",FALSE,0,NA,2018-04-21 15:09:40,FALSE,NA,"987709961731010560",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LuisThePlug",3861,TRUE,FALSE,NA,NA
"10","RT @biracialbookwrm: My daughter was the only one to walk out at school today. She had a couple tears that no one else caMe with her. 
A be",FALSE,0,NA,2018-04-21 15:09:40,FALSE,NA,"987709960749502465",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dolphin_swagg",3861,TRUE,FALSE,NA,NA
"11","RT @TheTinyDiplomat: I am all alone at my school, but I know I am not alone. 
#nationalschoolwalkout #columbine https://t.co/1zozqfKIYw",FALSE,0,NA,2018-04-21 15:09:38,FALSE,NA,"987709955728961537",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BirdiOnBoundary",9598,TRUE,FALSE,NA,NA
"12","RT @biracialbookwrm: My daughter was the only one to walk out at school today. She had a couple tears that no one else caMe with her. 
A be",FALSE,0,NA,2018-04-21 15:09:38,FALSE,NA,"987709953627574272",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShareefJackson",3861,TRUE,FALSE,NA,NA
"13","RT @biracialbookwrm: My daughter was the only one to walk out at school today. She had a couple tears that no one else caMe with her. 
A be",FALSE,0,NA,2018-04-21 15:09:36,FALSE,NA,"987709947185106944",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","kodiak149",3861,TRUE,FALSE,NA,NA
"14","RT @biracialbookwrm: My daughter was the only one to walk out at school today. She had a couple tears that no one else caMe with her. 
A be",FALSE,0,NA,2018-04-21 15:09:34,FALSE,NA,"987709938729455616",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Caraberlan_",3861,TRUE,FALSE,NA,NA
"15","RT @EnlightenMeWERA: Bravo for her bravery in stepping out and making a stand on her own! #nationalschoolwalkout #Columbine https://t.co/Lr",FALSE,0,NA,2018-04-21 15:09:33,FALSE,NA,"987709931632676864",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","SawyerAndrew",1,TRUE,FALSE,NA,NA
"16","RT @TheTinyDiplomat: I am all alone at my school, but I know I am not alone. 
#nationalschoolwalkout #columbine https://t.co/1zozqfKIYw",FALSE,0,NA,2018-04-21 15:09:31,FALSE,NA,"987709925521592325",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gleefulstyIes",9598,TRUE,FALSE,NA,NA
"17","RT @TheTinyDiplomat: I am all alone at my school, but I know I am not alone. 
#nationalschoolwalkout #columbine https://t.co/1zozqfKIYw",FALSE,0,NA,2018-04-21 15:09:30,FALSE,NA,"987709921746616325",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","stevewolk_",9598,TRUE,FALSE,NA,NA
"18","RT @TheTinyDiplomat: I am all alone at my school, but I know I am not alone. 
#nationalschoolwalkout #columbine https://t.co/1zozqfKIYw",FALSE,0,NA,2018-04-21 15:09:30,FALSE,NA,"987709921201459200",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ayyeitzbrie",9598,TRUE,FALSE,NA,NA
"19","RT @SandiRein: 20 years into this teaching gig. My students have NEVER known school as a safe zone. #Columbine has always been real to them",FALSE,0,NA,2018-04-21 15:09:29,FALSE,NA,"987709917170683904",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","stephsanola",0,TRUE,FALSE,NA,NA
"20","RT @TheTinyDiplomat: I am all alone at my school, but I know I am not alone. 
#nationalschoolwalkout #columbine https://t.co/1zozqfKIYw",FALSE,0,NA,2018-04-21 15:09:29,FALSE,NA,"987709915807404032",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bbox",9598,TRUE,FALSE,NA,NA
"21","RT @TheTinyDiplomat: I am all alone at my school, but I know I am not alone. 
#nationalschoolwalkout #columbine https://t.co/1zozqfKIYw",FALSE,0,NA,2018-04-21 15:09:23,FALSE,NA,"987709890570440705",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jeremiah_Bonner",9598,TRUE,FALSE,NA,NA
"22","RT @TheTinyDiplomat: I am all alone at my school, but I know I am not alone. 
#nationalschoolwalkout #columbine https://t.co/1zozqfKIYw",FALSE,0,NA,2018-04-21 15:09:22,FALSE,NA,"987709886988337152",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jellied_brains",9598,TRUE,FALSE,NA,NA
"23","RT @TheTinyDiplomat: I am all alone at my school, but I know I am not alone. 
#nationalschoolwalkout #columbine https://t.co/1zozqfKIYw",FALSE,0,NA,2018-04-21 15:09:21,FALSE,NA,"987709881804382214",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","thermaljames",9598,TRUE,FALSE,NA,NA
"24","RT @TheTinyDiplomat: I am all alone at my school, but I know I am not alone. 
#nationalschoolwalkout #columbine https://t.co/1zozqfKIYw",FALSE,0,NA,2018-04-21 15:09:21,FALSE,NA,"987709881493868544",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_Jencita_",9598,TRUE,FALSE,NA,NA
"25","RT @TheTinyDiplomat: I am all alone at my school, but I know I am not alone. 
#nationalschoolwalkout #columbine https://t.co/1zozqfKIYw",FALSE,0,NA,2018-04-21 15:09:17,FALSE,NA,"987709866734055424",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Youngblut",9598,TRUE,FALSE,NA,NA
"26","RT @TheTinyDiplomat: I am all alone at my school, but I know I am not alone. 
#nationalschoolwalkout #columbine https://t.co/1zozqfKIYw",FALSE,0,NA,2018-04-21 15:09:16,FALSE,NA,"987709863928082433",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","shanizlle",9598,TRUE,FALSE,NA,NA
"27","RT @TheTinyDiplomat: I am all alone at my school, but I know I am not alone. 
#nationalschoolwalkout #columbine https://t.co/1zozqfKIYw",FALSE,0,NA,2018-04-21 15:09:14,FALSE,NA,"987709854151270400",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ryan_c0x",9598,TRUE,FALSE,NA,NA
"28","RT @biracialbookwrm: My daughter was the only one to walk out at school today. She had a couple tears that no one else caMe with her. 
A be",FALSE,0,NA,2018-04-21 15:09:12,FALSE,NA,"987709845804642305",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","thermaljames",3861,TRUE,FALSE,NA,NA
"29","RT @TheTinyDiplomat: I am all alone at my school, but I know I am not alone. 
#nationalschoolwalkout #columbine https://t.co/1zozqfKIYw",FALSE,0,NA,2018-04-21 15:09:12,FALSE,NA,"987709843640238080",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","2MuchVic",9598,TRUE,FALSE,NA,NA
"30","RT @TheTinyDiplomat: I am all alone at my school, but I know I am not alone. 
#nationalschoolwalkout #columbine https://t.co/1zozqfKIYw",FALSE,0,NA,2018-04-21 15:09:07,FALSE,NA,"987709824237531137",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","victxriana",9598,TRUE,FALSE,NA,NA
"31","RT @biracialbookwrm: My daughter was the only one to walk out at school today. She had a couple tears that no one else caMe with her. 
A be",FALSE,0,NA,2018-04-21 15:09:07,FALSE,NA,"987709823427981312",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","brazucany",3861,TRUE,FALSE,NA,NA
"32","RT @biracialbookwrm: My daughter was the only one to walk out at school today. She had a couple tears that no one else caMe with her. 
A be",FALSE,0,NA,2018-04-21 15:09:05,FALSE,NA,"987709817018961925",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","meghewls",3861,TRUE,FALSE,NA,NA
"33","RT @biracialbookwrm: My daughter was the only one to walk out at school today. She had a couple tears that no one else caMe with her. 
A be",FALSE,0,NA,2018-04-21 15:09:05,FALSE,NA,"987709814917611520",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","revivalprincess",3861,TRUE,FALSE,NA,NA
"34","RT @TheTinyDiplomat: I am all alone at my school, but I know I am not alone. 
#nationalschoolwalkout #columbine https://t.co/1zozqfKIYw",FALSE,0,NA,2018-04-21 15:09:03,FALSE,NA,"987709808336949248",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SherryLaMar",9598,TRUE,FALSE,NA,NA
"35","RT @TheTinyDiplomat: I am all alone at my school, but I know I am not alone. 
#nationalschoolwalkout #columbine https://t.co/1zozqfKIYw",FALSE,0,NA,2018-04-21 15:09:03,FALSE,NA,"987709807225397248",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","erin__travers",9598,TRUE,FALSE,NA,NA
"36","RT @biracialbookwrm: My daughter was the only one to walk out at school today. She had a couple tears that no one else caMe with her. 
A be",FALSE,0,NA,2018-04-21 15:09:02,FALSE,NA,"987709801533722625",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shawnie_LACED",3861,TRUE,FALSE,NA,NA
"37","RT @biracialbookwrm: My daughter was the only one to walk out at school today. She had a couple tears that no one else caMe with her. 
A be",FALSE,0,NA,2018-04-21 15:09:01,FALSE,NA,"987709800682225664",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iSkizm",3861,TRUE,FALSE,NA,NA
"38","RT @TheTinyDiplomat: I am all alone at my school, but I know I am not alone. 
#nationalschoolwalkout #columbine https://t.co/1zozqfKIYw",FALSE,0,NA,2018-04-21 15:09:01,FALSE,NA,"987709800107540480",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","icescoopzee19",9598,TRUE,FALSE,NA,NA
"39","RT @TheTinyDiplomat: I am all alone at my school, but I know I am not alone. 
#nationalschoolwalkout #columbine https://t.co/1zozqfKIYw",FALSE,0,NA,2018-04-21 15:09:00,FALSE,NA,"987709793702940679",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Caraberlan_",9598,TRUE,FALSE,NA,NA
"40","RT @biracialbookwrm: My daughter was the only one to walk out at school today. She had a couple tears that no one else caMe with her. 
A be",FALSE,0,NA,2018-04-21 15:08:59,FALSE,NA,"987709790808936448",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Mjcrjdrvrsoonrf",3861,TRUE,FALSE,NA,NA
"41","RT @biracialbookwrm: My daughter was the only one to walk out at school today. She had a couple tears that no one else caMe with her. 
A be",FALSE,0,NA,2018-04-21 15:08:55,FALSE,NA,"987709775226978306",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CesmelM",3861,TRUE,FALSE,NA,NA
"42","RT @biracialbookwrm: My daughter was the only one to walk out at school today. She had a couple tears that no one else caMe with her. 
A be",FALSE,0,NA,2018-04-21 15:08:55,FALSE,NA,"987709772341399553",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","madisonjonesm",3861,TRUE,FALSE,NA,NA
"43","RT @TheTinyDiplomat: I am all alone at my school, but I know I am not alone. 
#nationalschoolwalkout #columbine https://t.co/1zozqfKIYw",FALSE,0,NA,2018-04-21 15:08:52,FALSE,NA,"987709763105509376",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iSkizm",9598,TRUE,FALSE,NA,NA
"44","RT @biracialbookwrm: My daughter was the only one to walk out at school today. She had a couple tears that no one else caMe with her. 
A be",FALSE,0,NA,2018-04-21 15:08:49,FALSE,NA,"987709749620854784",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mersaydeisart",3861,TRUE,FALSE,NA,NA
"45","RT @TheTinyDiplomat: I am all alone at my school, but I know I am not alone. 
#nationalschoolwalkout #columbine https://t.co/1zozqfKIYw",FALSE,0,NA,2018-04-21 15:08:49,FALSE,NA,"987709747775262720",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CesmelM",9598,TRUE,FALSE,NA,NA
"46","RT @TheTinyDiplomat: I am all alone at my school, but I know I am not alone. 
#nationalschoolwalkout #columbine https://t.co/1zozqfKIYw",FALSE,0,NA,2018-04-21 15:08:48,FALSE,NA,"987709745195728896",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","katfisherla",9598,TRUE,FALSE,NA,NA
"47","RT @biracialbookwrm: My daughter was the only one to walk out at school today. She had a couple tears that no one else caMe with her. 
A be",FALSE,0,NA,2018-04-21 15:08:46,FALSE,NA,"987709737478316033",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Dudette9t9",3861,TRUE,FALSE,NA,NA
"48","RT @biracialbookwrm: My daughter was the only one to walk out at school today. She had a couple tears that no one else caMe with her. 
A be",FALSE,0,NA,2018-04-21 15:08:46,FALSE,NA,"987709737125928960",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","10kbc",3861,TRUE,FALSE,NA,NA
"49","RT @TheTinyDiplomat: I am all alone at my school, but I know I am not alone. 
#nationalschoolwalkout #columbine https://t.co/1zozqfKIYw",FALSE,0,NA,2018-04-21 15:08:46,FALSE,NA,"987709734479425536",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kieumonger",9598,TRUE,FALSE,NA,NA
"50","RT @TheTinyDiplomat: I am all alone at my school, but I know I am not alone. 
#nationalschoolwalkout #columbine https://t.co/1zozqfKIYw",FALSE,0,NA,2018-04-21 15:08:45,FALSE,NA,"987709733984489472",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LiorYakira42",9598,TRUE,FALSE,NA,NA
"51","RT @TheTinyDiplomat: I am all alone at my school, but I know I am not alone. 
#nationalschoolwalkout #columbine https://t.co/1zozqfKIYw",FALSE,0,NA,2018-04-21 15:08:45,FALSE,NA,"987709730532425728",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","REALGTturbo",9598,TRUE,FALSE,NA,NA
"52","RT @biracialbookwrm: My daughter was the only one to walk out at school today. She had a couple tears that no one else caMe with her. 
A be",FALSE,0,NA,2018-04-21 15:08:44,FALSE,NA,"987709729378979840",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","wasssupliz",3861,TRUE,FALSE,NA,NA
"53","RT @TheTinyDiplomat: I am all alone at my school, but I know I am not alone. 
#nationalschoolwalkout #columbine https://t.co/1zozqfKIYw",FALSE,0,NA,2018-04-21 15:08:41,FALSE,NA,"987709715084992512",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","honeyglum",9598,TRUE,FALSE,NA,NA
"54","RT @TheTinyDiplomat: I am all alone at my school, but I know I am not alone. 
#nationalschoolwalkout #columbine https://t.co/1zozqfKIYw",FALSE,0,NA,2018-04-21 15:08:40,FALSE,NA,"987709709456236544",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MoneyPowerGlo__",9598,TRUE,FALSE,NA,NA
"55","RT @TheTinyDiplomat: I am all alone at my school, but I know I am not alone. 
#nationalschoolwalkout #columbine https://t.co/1zozqfKIYw",FALSE,0,NA,2018-04-21 15:08:37,FALSE,NA,"987709699884756994",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MrBlh56",9598,TRUE,FALSE,NA,NA
"56","RT @biracialbookwrm: My daughter was the only one to walk out at school today. She had a couple tears that no one else caMe with her. 
A be",FALSE,0,NA,2018-04-21 15:08:36,FALSE,NA,"987709694872637440",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gays_irl",3861,TRUE,FALSE,NA,NA
"57","RT @TheTinyDiplomat: I am all alone at my school, but I know I am not alone. 
#nationalschoolwalkout #columbine https://t.co/1zozqfKIYw",FALSE,0,NA,2018-04-21 15:08:36,FALSE,NA,"987709693773647878",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","misswe",9598,TRUE,FALSE,NA,NA
"58","RT @biracialbookwrm: My daughter was the only one to walk out at school today. She had a couple tears that no one else caMe with her. 
A be",FALSE,0,NA,2018-04-21 15:08:34,FALSE,NA,"987709684269363200",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","YannaNotYana",3861,TRUE,FALSE,NA,NA
"59","RT @biracialbookwrm: My daughter was the only one to walk out at school today. She had a couple tears that no one else caMe with her. 
A be",FALSE,0,NA,2018-04-21 15:08:31,FALSE,NA,"987709671896166403",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","livhines",3861,TRUE,FALSE,NA,NA
"60","RT @biracialbookwrm: My daughter was the only one to walk out at school today. She had a couple tears that no one else caMe with her. 
A be",FALSE,0,NA,2018-04-21 15:08:30,FALSE,NA,"987709667106271233",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Nessbbyb",3861,TRUE,FALSE,NA,NA
"61","RT @allex_cover: 15k ! Merci  @Columbine2k16 - Pierre, feuille, papier, ciseaux (COVER) #Columbine #pfpc #rapfr #cover https://t.co/lqc81",FALSE,0,NA,2018-04-21 15:08:27,FALSE,NA,"987709657815900160",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mowchat_",1,TRUE,FALSE,NA,NA
"62","RT @biracialbookwrm: My daughter was the only one to walk out at school today. She had a couple tears that no one else caMe with her. 
A be",FALSE,0,NA,2018-04-21 15:08:25,FALSE,NA,"987709647258816512",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mcpoorboy",3861,TRUE,FALSE,NA,NA
"63","RT @biracialbookwrm: My daughter was the only one to walk out at school today. She had a couple tears that no one else caMe with her. 
A be",FALSE,0,NA,2018-04-21 15:08:25,FALSE,NA,"987709647145521152",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AbenaToure",3861,TRUE,FALSE,NA,NA
"64","RT @TheTinyDiplomat: I am all alone at my school, but I know I am not alone. 
#nationalschoolwalkout #columbine https://t.co/1zozqfKIYw",FALSE,0,NA,2018-04-21 15:08:24,FALSE,NA,"987709642745761792",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alicepressler",9598,TRUE,FALSE,NA,NA
"65","RT @biracialbookwrm: My daughter was the only one to walk out at school today. She had a couple tears that no one else caMe with her. 
A be",FALSE,0,NA,2018-04-21 15:08:23,FALSE,NA,"987709638421504001",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kayttulloch",3861,TRUE,FALSE,NA,NA
"66","RT @TheTinyDiplomat: I am all alone at my school, but I know I am not alone. 
#nationalschoolwalkout #columbine https://t.co/1zozqfKIYw",FALSE,0,NA,2018-04-21 15:08:22,FALSE,NA,"987709635615326208",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","cheftacular",9598,TRUE,FALSE,NA,NA
"67","RT @TheTinyDiplomat: I am all alone at my school, but I know I am not alone. 
#nationalschoolwalkout #columbine https://t.co/1zozqfKIYw",FALSE,0,NA,2018-04-21 15:08:22,FALSE,NA,"987709635170725888",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AbenaToure",9598,TRUE,FALSE,NA,NA
"68","RT @TheTinyDiplomat: I am all alone at my school, but I know I am not alone. 
#nationalschoolwalkout #columbine https://t.co/1zozqfKIYw",FALSE,0,NA,2018-04-21 15:08:21,FALSE,NA,"987709633170214912",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bekahgonzalez15",9598,TRUE,FALSE,NA,NA
"69","RT @Ambiguous_queen: In memorial of #NationalWalkoutDay #ParklandShooting #columbine, heres my detention slip from the last walk out.. Kno",FALSE,0,NA,2018-04-21 15:08:21,FALSE,NA,"987709630263377921",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","cherokee_welch",1111,TRUE,FALSE,NA,NA
"70","RT @TheTinyDiplomat: I am all alone at my school, but I know I am not alone. 
#nationalschoolwalkout #columbine https://t.co/1zozqfKIYw",FALSE,0,NA,2018-04-21 15:08:21,FALSE,NA,"987709629776965637",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheMistyMolly",9598,TRUE,FALSE,NA,NA
"71","RT @Ambiguous_queen: In memorial of #NationalWalkoutDay #ParklandShooting #columbine, heres my detention slip from the last walk out.. Kno",FALSE,0,NA,2018-04-21 15:08:18,FALSE,NA,"987709617697255426",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LA_Knight89",1111,TRUE,FALSE,NA,NA
"72","RT @biracialbookwrm: My daughter was the only one to walk out at school today. She had a couple tears that no one else caMe with her. 
A be",FALSE,0,NA,2018-04-21 15:08:18,FALSE,NA,"987709616703377410",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GiaKristinaa",3861,TRUE,FALSE,NA,NA
"73","RT @TheTinyDiplomat: I am all alone at my school, but I know I am not alone. 
#nationalschoolwalkout #columbine https://t.co/1zozqfKIYw",FALSE,0,NA,2018-04-21 15:08:17,FALSE,NA,"987709612639117313",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MainLove101",9598,TRUE,FALSE,NA,NA
"74","RT @TheTinyDiplomat: I am all alone at my school, but I know I am not alone. 
#nationalschoolwalkout #columbine https://t.co/1zozqfKIYw",FALSE,0,NA,2018-04-21 15:08:15,FALSE,NA,"987709606511239168",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","biguynie",9598,TRUE,FALSE,NA,NA
"75","RT @TheTinyDiplomat: I am all alone at my school, but I know I am not alone. 
#nationalschoolwalkout #columbine https://t.co/1zozqfKIYw",FALSE,0,NA,2018-04-21 15:08:11,FALSE,NA,"987709590073696269",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RR2GO",9598,TRUE,FALSE,NA,NA
"76","RT @TheTinyDiplomat: I am all alone at my school, but I know I am not alone. 
#nationalschoolwalkout #columbine https://t.co/1zozqfKIYw",FALSE,0,NA,2018-04-21 15:08:08,FALSE,NA,"987709578312867841",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BriannaCobain",9598,TRUE,FALSE,NA,NA
"77","RT @TheTinyDiplomat: I am all alone at my school, but I know I am not alone. 
#nationalschoolwalkout #columbine https://t.co/1zozqfKIYw",FALSE,0,NA,2018-04-21 15:08:07,FALSE,NA,"987709571421691906",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ChavviieDoeszIt",9598,TRUE,FALSE,NA,NA
"78","RT @TheTinyDiplomat: I am all alone at my school, but I know I am not alone. 
#nationalschoolwalkout #columbine https://t.co/1zozqfKIYw",FALSE,0,NA,2018-04-21 15:08:07,FALSE,NA,"987709570775764993",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","emilynxlan",9598,TRUE,FALSE,NA,NA
"79","RT @TheTinyDiplomat: I am all alone at my school, but I know I am not alone. 
#nationalschoolwalkout #columbine https://t.co/1zozqfKIYw",FALSE,0,NA,2018-04-21 15:08:07,FALSE,NA,"987709570591191040",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lupittaaV",9598,TRUE,FALSE,NA,NA
"80","RT @biracialbookwrm: My daughter was the only one to walk out at school today. She had a couple tears that no one else caMe with her. 
A be",FALSE,0,NA,2018-04-21 15:08:06,FALSE,NA,"987709568871518208",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","yungflores_",3861,TRUE,FALSE,NA,NA
